name,address_street,city,state,zip,country,phone,website,google_maps_url,category_primary,category_secondary,google_rating,google_reviews_count,hours,review_keywords,hour
Masagana Enterprises Inc,80 Franklin St,Belleville,NJ,7109,US,(973) 759-1449,http://masagananj.com/,https://www.google.com/maps/place/Masagana+Enterprises+Inc/data=!4m7!3m6!1s0x89c254fc550b94af:0xa2529b73929a270a!8m2!3d40.7802063!4d-74.1793698!16s%2Fg%2F1wyc57f7!19sChIJr5QLVfxUwokRCieaknObUqI?authuser=0&hl=en&rclk=1,Restaurant,,4.3,103,8 AM-7 PM,"prices, groceries, home, comfort food, deserts, choice",
Meryendang Pinoy,283 Newark Ave,Jersey City,NJ,7302,US,(551) 229-7172,,https://www.google.com/maps/place/Meryendang+Pinoy/data=!4m7!3m6!1s0x89c251002474d829:0x6d886227bd9faa87!8m2!3d40.7233679!4d-74.0499432!16s%2Fg%2F11w3_1n9cq!19sChIJKdh0JABRwokRh6qfvSdiiG0?authuser=0&hl=en&rclk=1,Restaurant,,4.8,134,12-8 PM,"fish balls, ice scramble, street food, comfort food, taho, ngoh hiang, instagram, silog, nostalgic, catering",
New Barbecue Pit,100 N Washington Ave,Bergenfield,NJ,7621,US,(201) 439-0522,,https://www.google.com/maps/place/New+Barbecue+Pit/data=!4m7!3m6!1s0x89c2f0463c80526d:0x7f815eba235ea776!8m2!3d40.9309034!4d-73.9958838!16s%2Fg%2F1tcvvssj!19sChIJbVKAPEbwwokRdqdeI7pegX8?authuser=0&hl=en&rclk=1,Restaurant,,3.5,76,11 AM-8 PM,"take out, sisig, pig, home, ribs, lechon, thanksgiving, party, sandwich, cafeteria",
Next Door Provisions,"The Agnes, 146 Yale Ave",Jersey City,NJ,7304,US,(201) 408-0237,https://www.nextdoorprovisions.com/,https://www.google.com/maps/place/Next+Door+Provisions/data=!4m7!3m6!1s0x89c251f1ffc1671d:0x61f8723673ddc28f!8m2!3d40.7183572!4d-74.0928781!16s%2Fg%2F11t0q6h_k6!19sChIJHWfB__FRwokRj8LdczZy-GE?authuser=0&hl=en&rclk=1,Restaurant,,5,120,"11 AM-3 PM, 5-8 PM","brunch, kare kare, mafaldine, filipino food, tortang talong, katsu sando, squid ink, bibingka, kamayan, french toast",
Noypi Filipino-Asian Grocery,231 Wanaque Ave,Pompton Lakes,NJ,7442,US,(973) 907-2584,,https://www.google.com/maps/place/Noypi+Filipino-Asian+Grocery/data=!4m7!3m6!1s0x89c31cb779dc3355:0x124474a1bb377625!8m2!3d41.0046217!4d-74.291608!16s%2Fg%2F1tfgkrnb!19sChIJVTPcebccw4kRJXY3u6F0RBI?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.6,60,9 AM-7 PM,"filipino food, sinigang",
Pampanguena's Restaurant,561 West Side Ave,Jersey City,NJ,7304,US,(201) 706-3523,https://www.facebook.com/PampaguenaRestaurant,https://www.google.com/maps/place/Pampangue%C3%B1a%27s+Restaurant/data=!4m7!3m6!1s0x89c251d1ade96225:0x9cec4ac3292f4a54!8m2!3d40.720082!4d-74.0822251!16s%2Fg%2F11t5nl51nk!19sChIJJWLprdFRwokRVEovKcNK7Jw?authuser=0&hl=en&rclk=1,Restaurant,,4.7,52,7 AM-7 PM,"price, all you can eat, catering, lechon kawali, party, bbq chicken, pineapple juice, tax, dinuguan, menudo",
Phil-Am,405 NJ-18,East Brunswick,NJ,8816,US,(732) 257-8800,https://www.facebook.com/PhilAmEnterprises,https://www.google.com/maps/place/Phil-Am/data=!4m7!3m6!1s0x89c3cf505c2c4071:0x9212938e5aa37c72!8m2!3d40.4479857!4d-74.3977636!16s%2Fg%2F1trsyz63!19sChIJcUAsXFDPw4kRcnyjWo6TEpI?authuser=0&hl=en&rclk=1,Restaurant,,4.3,40,,"price, grocery",
Phil-Am Raritan Filipino Food & Bakery,34 W Somerset St,Raritan,NJ,8869,US,(908) 300-8239,,https://www.google.com/maps/place/Phil-Am+Raritan+Filipino+Food+%26+Bakery/data=!4m7!3m6!1s0x89c3eb9ae5ed2cd5:0x8d5e11474cce0364!8m2!3d40.5674582!4d-74.6346221!16s%2Fg%2F11mv_drglv!19sChIJ1Szt5Zrrw4kRZAPOTEcRXo0?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.9,12,9 AM-5 PM,"bibingka, salted egg",
Philippine Bread House,530 Newark Ave,Jersey City,NJ,7306,US,(201) 659-1753,http://philippinebreadhouse.com/,https://www.google.com/maps/place/Philippine+Bread+House/data=!4m7!3m6!1s0x89c25736780b80f1:0xfcd73b389d36fd23!8m2!3d40.7308333!4d-74.0558333!16s%2Fg%2F1tf6y7_l!19sChIJ8YALeDZXwokRI_02nTg71_w?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,4.5,893,7 AM-6 PM,"pandesal, filipino, parking, ensaymada, to go, ube, lunch, fried, lumpia, cheese rolls",
Philippine Cuisine,65 NJ-31,Flemington,NJ,8822,US,(908) 244-1785,https://sites.google.com/site/junleldbaphilippinecuisine/,https://www.google.com/maps/place/Philippine+Cuisine/data=!4m7!3m6!1s0x89c3f15def89a90d:0xb07dbe26bc874fbe!8m2!3d40.5123787!4d-74.8515396!16s%2Fg%2F1w0j0k0d!19sChIJDamJ713xw4kRvk-HvCa-fbA?authuser=0&hl=en&rclk=1,Restaurant,Supermarket & Grocery,4.4,69,10 AM-7 PM,"price, pork, take out, taro, grocery store, lumpia, skewers, boba, shaved ice, party",
Philippine Farms Inc,193 Mallory Ave # A,Jersey City,NJ,7304,US,(201) 333-4402,,https://www.google.com/maps/place/Philippine+Farms+Inc/data=!4m7!3m6!1s0x89c2512f9216ef2f:0xdb5c95b64db4067f!8m2!3d40.7210127!4d-74.0870003!16s%2Fg%2F1tdch8dm!19sChIJL-8Wki9RwokRfwa0TbaVXNs?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.7,6,9 AM-5 PM,,
Philippine Island Food Mart,116 Thompson St,Raritan,NJ,8869,US,(908) 252-0060,,https://www.google.com/maps/place/Philippine+Island+Food+Mart/data=!4m7!3m6!1s0x89c3952eab8b6729:0xa8191c3058d3a246!8m2!3d40.5737933!4d-74.6337613!16s%2Fg%2F1tcvk0wx!19sChIJKWeLqy6Vw4kRRqLTWDAcGag?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.5,42,8 AM-6 PM,"filipino food, pay, BBQ, cash, prices",
Philtrade Food Center & Restaurant,231 Main Ave,Passaic,NJ,7055,US,(973) 773-4666,,https://www.google.com/maps/place/Philtrade+Food+Center+%26+Restaurant/data=!4m7!3m6!1s0x89c2ff2cffe3b335:0xa95ac2c1bb972bda!8m2!3d40.846946!4d-74.1266837!16s%2Fg%2F1yh4c6brq!19sChIJNbPj_yz_wokR2iuXu8HCWqk?authuser=0&hl=en&rclk=1,Restaurant,,4.3,154,9 AM-6 PM,"grocery, catering, prices, take out, products, asian dishes, varieties, pastries, beef steak, tray",
Pilipino Grill,4500 Bordentown Ave,Sayreville,NJ,8872,US,(732) 651-8556,,https://www.google.com/maps/place/Pilipino+Grill/data=!4m7!3m6!1s0x89c3cec215c0c74d:0x95aac562dd9b0938!8m2!3d40.4295593!4d-74.3427239!16s%2Fg%2F1v2f1g8j!19sChIJTcfAFcLOw4kROAmb3WLFqpU?authuser=0&hl=en&rclk=1,Restaurant,,4.1,60,10 AM-7 PM,"price, takeout, skewers, pork",
Pinoy AC,40 Kentucky Ave,Atlantic City,NJ,8401,US,(609) 848-0082,http://www.pinoyac.com/,https://www.google.com/maps/place/Pinoy+AC/data=!4m7!3m6!1s0x89c0ef34ffcaf79f:0x8cfc2da69ecd7c2c!8m2!3d39.3622727!4d-74.4315967!16s%2Fg%2F11vbpb98np!19sChIJn_fK_zTvwIkRLHzNnqYt_Iw?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.5,10,11 AM-5 PM,snacks,
Pinoy Kapamilya,1347 John F. Kennedy Blvd,Bayonne,NJ,7002,US,(201) 436-7587,,https://www.google.com/maps/place/Pinoy+Kapamilya/data=!4m7!3m6!1s0x89c2517568a03d37:0xafca893f73c037c5!8m2!3d40.6934988!4d-74.1033513!16s%2Fg%2F1v4707tx!19sChIJNz2gaHVRwokRxTfAcz-Jyq8?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.4,16,9 AM-7 PM,prices,
Plain & Simpol,4 Amboy Ave,Metuchen,NJ,8840,US,(732) 662-1900,http://www.plainandsimpol.com/,https://www.google.com/maps/place/Plain+%26+Simpol/data=!4m7!3m6!1s0x89c3b77d8b76a6ad:0x3e8875f8d2c78cca!8m2!3d40.5370114!4d-74.3484188!16s%2Fg%2F11ngsrmtmp!19sChIJraZ2i323w4kRyozH0vh1iD4?authuser=0&hl=en&rclk=1,Restaurant,"Bakery, Dessert & Cafe",4.7,230,8 AM-7:30 PM,"kitchen, platter, sandwich, pork sisig, chicken inasal, ube cheesecake, short rib, the menu, salmon, mechado",
R J Sarilings Atin,1561 Lakewood Rd,Toms River,NJ,8755,US,(732) 244-4493,https://www.facebook.com/RJSAFG/,https://www.google.com/maps/place/R+J+Sarilings+Atin/data=!4m7!3m6!1s0x89c19d63c8c5ea21:0x570dff1a27238a57!8m2!3d40.0051078!4d-74.2136365!16s%2Fg%2F1v2f1f29!19sChIJIerFyGOdwYkRV4ojJxr_DVc?authuser=0&hl=en&rclk=1,Supermarket & Grocery,Quick Bites & Turo-Turo,4.1,107,8 AM-7 PM,"filipino food, grocery, prices, to go, kalderetang kambing, filipino pork bbq, dinuguan, pork barbecue, kare kare, lumpia",
Ramz Oriental Store,30-32 N Washington Ave,Bergenfield,NJ,7621,US,(201) 385-7269,,https://www.google.com/maps/place/Ramz+Oriental+Store/data=!4m7!3m6!1s0x89c2f045e5fc5e71:0xed5ba03212b9829b!8m2!3d40.9289806!4d-73.9958639!16s%2Fg%2F1vpptfww!19sChIJcV785UXwwokRm4K5EjKgW-0?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.5,18,9 AM-6 PM,,
Red Ribbon Bakeshop,591 Summit Ave,Jersey City,NJ,7306,US,(201) 795-1988,https://locations.redribbonbakeshop.com/nj/jersey-city/591-summit-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=1130234,https://www.google.com/maps/place/Red+Ribbon+Bakeshop/data=!4m7!3m6!1s0x89c257373453d3ff:0x8b359b5030a677e0!8m2!3d40.7348006!4d-74.0594625!16s%2Fg%2F11_sspzt3!19sChIJ_9NTNDdXwokR4HemMFCbNYs?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",Quick Bites & Turo-Turo,4.3,679,8 AM-8 PM,"mango cake, empanadas, mamon, ube cake, filipino, halo halo, ensaymada, palabok, chicken empanada, yema cake",
Rekado,20 S White Horse Pike,Somerdale,NJ,8083,US,(856) 435-4999,,https://www.google.com/maps/place/Rekado/data=!4m7!3m6!1s0x89c6cdf0fef22ca7:0x5bba03e7b805abdb!8m2!3d39.8435569!4d-75.0166311!16s%2Fg%2F11rdbh441g!19sChIJpyzy_vDNxokR26sFuOcDuls?authuser=0&hl=en&rclk=1,Restaurant,,4.8,50,10 AM-5:30 PM,"prices, choices, groceries, caldereta, lumpia, skewers, people, products, lechon kawali, fried",
Reyta's Filipino Cuisine,1490 Haddonfield-Berlin Rd,Cherry Hill Township,NJ,8003,US,(302) 534-2343,http://www.reytasnj.com/,https://www.google.com/maps/place/Reyta%E2%80%99s+Filipino+Cuisine/data=!4m7!3m6!1s0x89c6cd1596818f2f:0xfcb5aa1f2f731fe9!8m2!3d39.8799926!4d-75.0054418!16s%2Fg%2F11fq93ggwd!19sChIJL4-BlhXNxokR6R9zLx-qtfw?authuser=0&hl=en&rclk=1,Restaurant,,4.3,265,12-8 PM,"sisig, sweet, to go, halo halo, spring rolls, pork belly, platter, home, grilled, garlic rice",
Sariling Atin,54 E Main St,Bergenfield,NJ,7621,US,(201) 387-0333,,https://www.google.com/maps/place/Sariling+Atin/data=!4m7!3m6!1s0x89c2f04f641fd6f7:0x9dcd30b3922132e1!8m2!3d40.9278301!4d-73.9942056!16s%2Fg%2F11gsbfns_n!19sChIJ99YfZE_wwokR4TIhkrMwzZ0?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,3,55,8 AM-7 PM,"price, cashier, pay, lumpia, filipino food, catering, eye",
Sierra Madre Food Mart,28 E Main St,Bergenfield,NJ,7621,US,(201) 771-7103,,https://www.google.com/maps/place/Sierra+Madre+Food+Mart/data=!4m7!3m6!1s0x89c2f16ae50714bd:0x8cd6e0a3135b69cd!8m2!3d40.9277386!4d-73.9950124!16s%2Fg%2F11fnrzlzbf!19sChIJvRQH5WrxwokRzWlbE6Pg1ow?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.5,44,8 AM-5 PM,"filipino food, sisig, cafeteria, garlic, selection",
Tropical Hut,388 US-46,Parsippany,NJ,7054,US,(973) 396-2944,http://www.tropicalhutcatering.com/,https://www.google.com/maps/place/Tropical+Hut/data=!4m7!3m6!1s0x89c3079da8953631:0xded2696d16a215be!8m2!3d40.8600364!4d-74.3610913!16s%2Fg%2F11bwh5gq_t!19sChIJMTaVqJ0Hw4kRvhWiFm1p0t4?authuser=0&hl=en&rclk=1,Restaurant,,4.5,209,11 AM-7 PM,"price, pancit, pork, bbq, entrees, catering, comfort food, grocery store, trays, turon",
Tropical Hut Filipino Cuisine,104 W Pleasant Ave,Maywood,NJ,7607,US,(201) 843-5550,http://www.tropicalhutcatering.com/,https://www.google.com/maps/place/Tropical+Hut+Filipino+Cuisine/data=!4m7!3m6!1s0x89c2fa0d9f503ec5:0x5a76e13bdf195e94!8m2!3d40.9053379!4d-74.0643667!16s%2Fg%2F1vl9sf78!19sChIJxT5Qnw36wokRlF4Z3zvhdlo?authuser=0&hl=en&rclk=1,Restaurant,,4.4,324,10 AM-7 PM,"price, take out, parking, bbq, to choose, empanadas, tray, lechon, catering, bangus",
Tropical Hut Philippine Cuisine,3562 NJ-27 #109,Kendall Park,NJ,8824,US,(732) 288-6007,https://www.tropicalhutcatering.com/,https://www.google.com/maps/place/Tropical+Hut+Philippine+Cuisine/data=!4m7!3m6!1s0x89c3c373ffc46aff:0xc34e4def2b2a496a!8m2!3d40.4209398!4d-74.5768678!16s%2Fg%2F11vlxgkzb5!19sChIJ_2rE_3PDw4kRakkqK-9NTsM?authuser=0&hl=en&rclk=1,Restaurant,,4.8,47,10 AM-7 PM,"selection, pork, chicken adobo, atmosphere, price, buns, groceries, chicken curry, takeout, the menu",
Tropical Hut Philippine Cuisine,3314 US-9,Old Bridge,NJ,8857,US,(732) 679-7010,http://tropicalhutcatering.com/,https://www.google.com/maps/place/Tropical+Hut+Philippine+Cuisine/data=!4m7!3m6!1s0x89c3cddf25f11f31:0xb285d306fa60bf38!8m2!3d40.3893985!4d-74.309015!16s%2Fg%2F1th0nvhw!19sChIJMR_xJd_Nw4kROL9g-gbThbI?authuser=0&hl=en&rclk=1,Restaurant,,4.5,149,10 AM-6 PM,"BBQ, grocery, pork, take out, prices, pancit, catering, parties, empanada, kabobs",
Turon King,13 W Main St,Bergenfield,NJ,7621,US,(201) 387-9849,,https://www.google.com/maps/place/Turon+King/data=!4m7!3m6!1s0x89c2f12554366507:0x1f016a333db79711!8m2!3d40.9280111!4d-73.9967075!16s%2Fg%2F11wr7wvypf!19sChIJB2U2VCXxwokREZe3PTNqAR8?authuser=0&hl=en&rclk=1,Restaurant,,5,1,7 AM-7 PM,,
87 Ludlow,87 Ludlow St,New York,NY,10002,US,(212) 510-7605,http://87ludlownyc.com/,https://www.google.com/maps/place/87+Ludlow/data=!4m7!3m6!1s0x89c25903ef9d69c7:0x53af9798ac192bff!8m2!3d40.7183824!4d-73.9895517!16s%2Fg%2F11vbr8090m!19sChIJx2md7wNZwokR_ysZrJiXr1M?authuser=0&hl=en&rclk=1,Restaurant,,4.7,112,5-11 PM,"oyster, filipino, bone marrow, the menu, birthday, short ribs, mussels, pork, appetizer, wine",
Asian Food,83-35 Parsons Blvd,Jamaica,NY,11432,US,(718) 658-3841,http://pinoyny.com/,https://www.google.com/maps/place/Asian+Food/data=!4m7!3m6!1s0x89c260e8aefc3093:0xfbc2ac875546d989!8m2!3d40.7148289!4d-73.8071449!16s%2Fg%2F11b71tyj56!19sChIJkzD8ruhgwokRidlGVYeswvs?authuser=0&hl=en&rclk=1,Restaurant,,4.6,224,8 AM-8 PM,"price, grocery, to go, home, renovated, breakfast, pork, halo halo, ipad, rice with chicken broth",
BINONDO by Kabisera,50 E Broadway,New York,NY,10002,US,(646) 398-8566,https://www.binondonyc.com/,https://www.google.com/maps/place/BINONDO+by+Kabisera/data=!4m7!3m6!1s0x89c25b06b1106427:0x6715b799d733344b!8m2!3d40.7137974!4d-73.9956861!16s%2Fg%2F11xfqztqlm!19sChIJJ2QQsQZbwokRSzQz15m3FWc?authuser=0&hl=en&rclk=1,Restaurant,,4.7,50,11 AM-11 PM,"chef, pancit, mocktails, paksiw, chat, peanuts, squid ink, lettuce, anchovies, iskrambol",
Fiesta Food Mart,14 W Merrick Rd,Valley Stream,NY,11580,US,(516) 872-4677,,https://www.google.com/maps/place/Fiesta+Food+Mart/data=!4m7!3m6!1s0x89c26487e2f61ad5:0x78ac075050f0a3bf!8m2!3d40.6647321!4d-73.6986747!16s%2Fg%2F1td8_0_j!19sChIJ1Rr24odkwokRv6PwUFAHrHg?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.4,47,10 AM-5 PM,"prices, parking",
Filipiniana Restaurant & Catering,84-05 Queens Blvd #1A,Queens,NY,11373,US,(347) 808-8817,https://order.online/business/filipiniana-11229562,https://www.google.com/maps/place/Filipiniana+Restaurant+%26+Catering/data=!4m7!3m6!1s0x89c25f622d9ca947:0x55474de64e0498cc!8m2!3d40.737428!4d-73.8792293!16s%2Fg%2F11t2yhwg89!19sChIJR6mcLWJfwokRzJgETuZNR1U?authuser=0&hl=en&rclk=1,Restaurant,,4.5,157,9 AM-9 PM,"halo halo, dessert, prices, garlic rice, pork, dinuguan, oxtail, ube flan, beef soup, ilocano dish",
FOODbites Asian Store,317 Windsor Hwy Suite 200,New Windsor,NY,12553,US,(845) 563-0616,,https://www.google.com/maps/place/FOODbites+Asian+Store/data=!4m7!3m6!1s0x89dd2db9b1921207:0xbbf8ce4dba9f5df9!8m2!3d41.4638792!4d-74.0506278!16s%2Fg%2F11rfbxhx3b!19sChIJBxKSsbkt3YkR-V2fuk3O-Ls?authuser=0&hl=en&rclk=1,Supermarket & Grocery,,4.8,59,10 AM-7 PM,"filipino, selection, bbq chicken, skewers, pork, chorizo, dinuguan, sisig, lumpia, catering",
Fritzie's Bake Shop,69-10 Roosevelt Ave,Woodside,NY,11377,US,(718) 507-0205,,https://www.google.com/maps/place/Fritzie%27s+Bake+Shop/data=!4m7!3m6!1s0x89c25f03c2107669:0x5933df5eefda465b!8m2!3d40.746142!4d-73.895784!16s%2Fg%2F1tc_0fhw!19sChIJaXYQwgNfwokRW0ba717fM1k?authuser=0&hl=en&rclk=1,"Bakery, Dessert & Cafe",,3.9,49,6 AM-9 PM,"pandesal, lechon, filipino food, meal, cost, hospitality, ube, coffee",
Grill 21,346 E 21st St,New York,NY,10010,US,(212) 473-5950,https://grill21nyc.com/,https://www.google.com/maps/place/Grill+21/data=!4m7!3m6!1s0x89c2590add214c07:0xfbc94e79b8005894!8m2!3d40.7357066!4d-73.9799614!16s%2Fg%2F1tg6wm24!19sChIJB0wh3QpZwokRlFgAuHlOyfs?authuser=0&hl=en&rclk=1,Restaurant,,4.3,434,"11 AM-4 PM, 5-9 PM","garlic rice, pork belly, lechon, chicken adobo, bicol express, platter, party, tocino, chicken curry, breakfast",
Gugu Room,143 Orchard St,New York,NY,10002,US,(646) 329-6875,http://guguroomnyc.com/,https://www.google.com/maps/place/Gugu+Room/data=!4m7!3m6!1s0x89c2592c7977bbcb:0x329879d9b66c9eec!8m2!3d40.7201117!4d-73.9893269!16s%2Fg%2F11swmx4pqd!19sChIJy7t3eSxZwokR7J5sttl5mDI?authuser=0&hl=en&rclk=1,Restaurant,,4.4,182,5-11 PM,"cocktails, skewers, bone marrow, music, dj, short rib, udon, kamayan, happy hour, margarita",
Guiradelco,324 Post Ave,Westbury,NY,11590,US,(516) 333-9898,,https://www.google.com/maps/place/Guiradelco/data=!4m7!3m6!1s0x89c2871456638367:0xdb5013197872bf93!8m2!3d40.7605454!4d-73.587332!16s%2Fg%2F1tfr1bx5!19sChIJZ4NjVhSHwokRk79yeBkTUNs?authuser=0&hl=en&rclk=1,Restaurant,,4.2,239,9 AM-7 PM,"price, grocery store, halo halo, pork, home, skewers, to go, frozen, island, mechado",
Hapag Bistro,58 Vineyard Ave,Highland,NY,12528,US,(845) 834-2379,http://hapagbistro.com/,https://www.google.com/maps/place/Hapag+Bistro/data=!4m7!3m6!1s0x89dd3da8250621e1:0xf90f9b081e940e14!8m2!3d41.7193267!4d-73.9635833!16s%2Fg%2F11t0rp7z3p!19sChIJ4SEGJag93YkRFA6UHgibD_k?authuser=0&hl=en&rclk=1,Restaurant,,4.9,220,12-8 PM,"atmosphere, garlic rice, lechon kawali, pork sisig, adobo chicken, karaoke, turon, bangus sisig, fish, crispy pata",
Hapag Filipino Cuisine,1789 Central Park Ave #1787,Yonkers,NY,10710,US,(914) 652-7773,,https://www.google.com/maps/place/Hapag+Filipino+Cuisine/data=!4m7!3m6!1s0x89c29346611feaaf:0x332aee7b718891c0!8m2!3d40.9612498!4d-73.842049!16s%2Fg%2F11gmyvk2b2!19sChIJr-ofYUaTwokRwJGIcXvuKjM?authuser=0&hl=en&rclk=1,Restaurant,,4.5,249,12-7 PM,"pork, halo halo, sisig, to go, lumpia, kare-kare, egg, crispy pata, dinner, sinigang",
Ihawan,40-06 70th St,Woodside,NY,11377,US,(718) 205-1480,https://www.ihawan-ny.com/,https://www.google.com/maps/place/Ihawan/data=!4m7!3m6!1s0x89c25efe9a36fe33:0x154a55c15f66c143!8m2!3d40.746167!4d-73.89549!16s%2Fg%2F1thfgc6v!19sChIJM_42mv5ewokRQ8FmX8FVShU?authuser=0&hl=en&rclk=1,Restaurant,,4.3,902,10:30 AM-9 PM,"home, platter, avocado, bbq chicken, pork bbq, filipino bbq, lechon kawali, kamayan, tip, stairs",
Jollibee,609 8th Ave,New York,NY,10018,US,(212) 994-2711,https://locations.jollibeefoods.com/usa/ny/new-york/609-8th-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=OLO146025,https://www.google.com/maps/place/Jollibee/data=!4m7!3m6!1s0x89c2591868ce2b8b:0x24eaa9eb901bc24c!8m2!3d40.7557655!4d-73.9911637!16s%2Fg%2F11g4cxz3gn!19sChIJiyvOaBhZwokRTMIbkOup6iQ?authuser=0&hl=en&rclk=1,Restaurant,Quick Bites & Turo-Turo,4.2,3292,9 AM-11 PM,"spaghetti, pineapple juice, peach mango pie, halo halo, times square, adobo, filipino food, palabok, ube, burger steak",
Jollibee,62-29 Roosevelt Ave,Queens,NY,11377,US,(718) 426-4445,https://locations.jollibeefoods.com/usa/ny/queens/6229-roosevelt-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=OLO146022,https://www.google.com/maps/place/Jollibee/data=!4m7!3m6!1s0x89c25f1cd648fd1f:0xd7553ee7cc6ad884!8m2!3d40.7460912!4d-73.9012009!16s%2Fg%2F1tj85r_s!19sChIJH_1I1hxfwokRhNhqzOc-Vdc?authuser=0&hl=en&rclk=1,Restaurant,Quick Bites & Turo-Turo,4.3,3898,8 AM-11 PM,"spaghetti, halo halo, filipino food, pineapple juice, palabok, peach mango pie, adobo, ube, rice and gravy, buzzer",
Kabayan,161-18 Union Tpke,Fresh Meadows,NY,11366,US,(718) 380-0802,,https://www.google.com/maps/place/Kabayan/data=!4m7!3m6!1s0x89c260fabcea1bf9:0x5f4ab07517fb70f!8m2!3d40.720825!4d-73.8057528!16s%2Fg%2F1v3lqwqn!19sChIJ-RvqvPpgwokRD7d_UQer9AU?authuser=0&hl=en&rclk=1,Restaurant,"Bakery, Dessert & Cafe",3.8,178,8 AM-8 PM,"charge, atmosphere, cake, sisig, halo halo, lechon, ube, choice",
Kabayan,69-12 Roosevelt Ave,Woodside,NY,11377,US,(718) 205-4010,,https://www.google.com/maps/place/Kabayan/data=!4m7!3m6!1s0x89c25f03c30ce77f:0xb65632b7c730327f!8m2!3d40.7462646!4d-73.8957391!16s%2Fg%2F1tngr6dy!19sChIJf-cMwwNfwokRfzIwx7cyVrY?authuser=0&hl=en&rclk=1,Restaurant,,3.7,365,8 AM-9 PM,"price, to go, money, cashier, party, lechon, breakfast, quick service, expiration date, okoy",
Kabayan,49-12 Queens Blvd,Woodside,NY,11377,US,(718) 639-3113,,https://www.google.com/maps/place/Kabayan/data=!4m7!3m6!1s0x89c25edef78d55e9:0x14080e8a3cc9f001!8m2!3d40.742456!4d-73.915473!16s%2Fg%2F11bw2k7x5d!19sChIJ6VWN995ewokRAfDJPIoOCBQ?authuser=0&hl=en&rclk=1,Restaurant,,4.4,336,10 AM-8 PM,"price, to go, money, cashier, party, lechon, breakfast, quick service, expiration date, okoy",
Kabayan Bistro Lounge and Banquet,69-09 Roosevelt Ave,Woodside,NY,11377,US,(718) 424-0080,,https://www.google.com/maps/place/Kabayan+Bistro+Lounge+and+Banquet/data=!4m7!3m6!1s0x89c25fa0d95dd537:0x15f4aba180e9634b!8m2!3d40.7465575!4d-73.8958136!16s%2Fg%2F11rc4h9708!19sChIJN9Vd2aBfwokRS2PpgKGr9BU?authuser=0&hl=en&rclk=1,Restaurant,"Bakery, Dessert & Cafe",3.9,180,9 AM-10 PM,"price, bulalo, music, party, kare kare, fee, sisig, food and service, home, halo halo",
Kabayan Grill,1634 Front St,East Meadow,NY,11554,US,(516) 500-9574,,https://www.google.com/maps/place/Kabayan+Grill/data=!4m7!3m6!1s0x89c27ddd55cb5975:0xf17f9ad60202ee64!8m2!3d40.7154907!4d-73.5709168!16s%2Fg%2F11c6rh3syn!19sChIJdVnLVd19wokRZO4CAtaaf_E?authuser=0&hl=en&rclk=1,Restaurant,,4,274,10 AM-7:30 PM,"price, bbq, pork, halo-halo, parking, pancit, money, lumpia, dessert, baked goods",
Kabayan Grill -Farmingville,1075 Portion Rd,Farmingville,NY,11738,US,(631) 320-0708,,"https://www.google.com/maps/place/Kabayan+Grill+-Farmingville/@40.836695,-73.0637618,17z/data=!3m1!4b1!4m6!3m5!1s0x89e84739bd3afa7f:0xae227832671fa4f1!8m2!3d40.836695!4d-73.0637618!16s%2Fg%2F11rtv6kp9n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDgyNS4wIKXMDSoASAFQAw%3D%3D",Restaurant,,4.4,84,10 AM-8 PM,"price, grocery, pancit, take out, garlic rice, fried pork belly, deep fried, language, fee, kalderetang kambing",
Kabayan Grill Food Truck,279 1st Ave,New York,NY,10003,US,,,https://www.google.com/maps/place/Kabayan+Grill+Food+Truck/data=!4m7!3m6!1s0x89c259749d26b965:0xbce8002fa9ec9000!8m2!3d40.7326691!4d-73.9819424!16s%2Fg%2F11nmcs4vq3!19sChIJZbkmnXRZwokRAJDsqS8A6Lw?authuser=0&hl=en&rclk=1,Restaurant,,3,1,11 AM-9 PM,,
